instance.type,instance.value,label.type,label.xml:lang,label.value,comment.type,comment.xml:lang,comment.value,abstract.type,abstract.xml:lang,abstract.value,wikicategories.type,wikicategories.value,DBpediaOntology.type,DBpediaOntology.value
uri,http://dbpedia.org/resource/Sotagliflozin,literal,en,Sotagliflozin,literal,en,"Sotagliflozin, sold under the brand name Zynquista, is a drug approved in the European Union for people with type 1 diabetes. The most common side effect is genital infection in women. Other common side effects include diabetic ketoacidosis, diarrhoea and genital infection in men. The US Food and Drug Administration (FDA) refused its approval for use in combination with insulin for the treatment of type 1 diabetes. It is developed by Lexicon Pharmaceuticals. Sotagliflozin is a combination sodium/glucose cotransporter 1 and 2 (SGLT1/2) inhibitor and is in the class of drugs known as gliflozins.",literal,en,"Sotagliflozin, sold under the brand name Zynquista, is a drug approved in the European Union for people with type 1 diabetes. The most common side effect is genital infection in women. Other common side effects include diabetic ketoacidosis, diarrhoea and genital infection in men. The US Food and Drug Administration (FDA) refused its approval for use in combination with insulin for the treatment of type 1 diabetes. It is developed by Lexicon Pharmaceuticals. Sotagliflozin is a combination sodium/glucose cotransporter 1 and 2 (SGLT1/2) inhibitor and is in the class of drugs known as gliflozins.",literal,http://dbpedia.org/resource/Category:Diabetes-related_supplies_and_medical_equipment,literal,http://dbpedia.org/ontology/ChemicalSubstance | http://dbpedia.org/ontology/Drug | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#ChemicalObject | http://www.w3.org/2002/07/owl#Thing | http://www.wikidata.org/entity/Q8386
uri,http://dbpedia.org/resource/Mouthguard,literal,en,Mouthguard,literal,en,"A mouthguard is a protective device for the mouth that covers the teeth and gums to prevent and reduce injury to the teeth, arches, lips and gums. ""An effective mouthguard is like a ‘crash helmet’ for teeth and jaws. It also prevents the jaws coming together fully, thereby reducing the risk of jaw joint injuries and concussion."" A mouthguard is most often used to prevent injury in contact sports, as a treatment for bruxism or TMD, or as part of certain dental procedures, such as tooth bleaching or sleep apnea treatment. Depending on application, it may also be called a mouth protector, mouth piece, gumshield, gumguard, nightguard, occlusal splint, bite splint, or bite plane.",literal,en,"A mouthguard is a protective device for the mouth that covers the teeth and gums to prevent and reduce injury to the teeth, arches, lips and gums. ""An effective mouthguard is like a ‘crash helmet’ for teeth and jaws. It also prevents the jaws coming together fully, thereby reducing the risk of jaw joint injuries and concussion."" A mouthguard is most often used to prevent injury in contact sports, as a treatment for bruxism or TMD, or as part of certain dental procedures, such as tooth bleaching or sleep apnea treatment. Depending on application, it may also be called a mouth protector, mouth piece, gumshield, gumguard, nightguard, occlusal splint, bite splint, or bite plane. The dentists who specialise in fabricate mouthguards, and these specialists are called Sports Dentists or Team Dentists.",literal,http://dbpedia.org/resource/Category:Dental_equipment,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Act100030358 | http://dbpedia.org/class/yago/Activity100407535 | http://dbpedia.org/class/yago/Diversion100426928 | http://dbpedia.org/class/yago/Event100029378 | http://dbpedia.org/class/yago/Procedure101023820 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/Sport100523513 | http://dbpedia.org/class/yago/WikicatCombatSports | http://dbpedia.org/class/yago/WikicatDentistryProcedures | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity | http://dbpedia.org/ontology/Device
uri,http://dbpedia.org/resource/Needle_holder,literal,en,Needle holder,literal,en,"A needle holder, also called needle driver, is a surgical instrument, similar to a hemostat, used by doctors and surgeons to hold a suturing needle for closing wounds during suturing and surgical procedures. The parts of a simple needle holder are the jaws, the joint and the handles. Most needle holders also have a clamp mechanism that locks the needle in place, allowing the user to maneuver the needle through various tissues. To maintain a firm grip on the needle, the jaws are often textured and short compared to the shank (increasing the applied force following the principle of a lever).",literal,en,"A needle holder, also called needle driver, is a surgical instrument, similar to a hemostat, used by doctors and surgeons to hold a suturing needle for closing wounds during suturing and surgical procedures. The parts of a simple needle holder are the jaws, the joint and the handles. Most needle holders also have a clamp mechanism that locks the needle in place, allowing the user to maneuver the needle through various tissues. To maintain a firm grip on the needle, the jaws are often textured and short compared to the shank (increasing the applied force following the principle of a lever). An example is the Castroviejo needle holder, which is commonly used in eye surgery and microsurgery.",literal,http://dbpedia.org/resource/Category:Medical_clamps | http://dbpedia.org/resource/Category:Surgical_instruments,literal,http://dbpedia.org/class/yago/Artifact100021939 | http://dbpedia.org/class/yago/Clamp103036866 | http://dbpedia.org/class/yago/Device103183080 | http://dbpedia.org/class/yago/HoldingDevice103525827 | http://dbpedia.org/class/yago/Instrument103574816 | http://dbpedia.org/class/yago/Instrumentality103575240 | http://dbpedia.org/class/yago/MedicalInstrument103739693 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/SurgicalInstrument104364545 | http://dbpedia.org/class/yago/Whole100003553 | http://dbpedia.org/class/yago/WikicatMedicalClamps | http://dbpedia.org/class/yago/WikicatSurgicalInstruments | http://dbpedia.org/ontology/Agent
uri,http://dbpedia.org/resource/Schimmelbusch_mask,literal,en,Schimmelbusch mask,literal,en,"The Schimmelbusch mask is an open breathing system for delivering an anesthetic. The device was invented by Curt Schimmelbusch in 1889, and was used until the 1950s (though it is still applied in some developing countries). The device consists of a wire frame which is covered with several beds of gauze and applied to the patient's face over the mouth and nose. Then high-volatility anesthetic (usually diethyl ether or halothane, and historically chloroform) is dripped on it, allowing the patient to inhale a mix of the evaporated anesthetic and air. The device is designed to prevent the anesthetic from coming in contact with the patient's skin, where it can cause irritation.",literal,en,"The Schimmelbusch mask is an open breathing system for delivering an anesthetic. The device was invented by Curt Schimmelbusch in 1889, and was used until the 1950s (though it is still applied in some developing countries). The device consists of a wire frame which is covered with several beds of gauze and applied to the patient's face over the mouth and nose. Then high-volatility anesthetic (usually diethyl ether or halothane, and historically chloroform) is dripped on it, allowing the patient to inhale a mix of the evaporated anesthetic and air. The device is designed to prevent the anesthetic from coming in contact with the patient's skin, where it can cause irritation.",literal,http://dbpedia.org/resource/Category:Anesthetic_equipment,literal,http://dbpedia.org/ontology/Device
uri,http://dbpedia.org/resource/Zetatron,literal,en,Zetatron,literal,en,"A Zetatron is a high-voltage vacuum tube device that generates a stream of neutrons. The stream can be continuous, or rapidly pulsed on and off. It was invented by Sandia National Laboratories, and is manufactured and marketed by the Thermo Electron Corporation. Applications include research, explosives detection, well logging and body fat analysis.",literal,en,"A Zetatron is a high-voltage vacuum tube device that generates a stream of neutrons. The stream can be continuous, or rapidly pulsed on and off. It was invented by Sandia National Laboratories, and is manufactured and marketed by the Thermo Electron Corporation. Applications include research, explosives detection, well logging and body fat analysis.",literal,http://dbpedia.org/resource/Category:Medical_devices,literal,http://dbpedia.org/class/yago/Artifact100021939 | http://dbpedia.org/class/yago/Device103183080 | http://dbpedia.org/class/yago/ElectronicDevice103277771 | http://dbpedia.org/class/yago/Instrumentality103575240 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/Tube104494204 | http://dbpedia.org/class/yago/Whole100003553 | http://dbpedia.org/class/yago/WikicatVacuumTubes | http://dbpedia.org/ontology/Device
uri,http://dbpedia.org/resource/Retinal_implant,literal,en,Retinal implant,literal,en,"Retinal prostheses for restoration of sight to patients blinded by retinal degeneration are being developed by a number of private companies and research institutions worldwide. The system is meant to partially restore useful vision to people who have lost their photoreceptors due to retinal diseases such as retinitis pigmentosa (RP) or age-related macular degeneration (AMD). Three types of retinal implants are currently in clinical trials: epiretinal (on the retina), subretinal (behind the retina), and suprachoroidal (between the choroid and the sclera). Retinal implants introduce visual information into the retina by electrically stimulating the surviving retinal neurons. So far, elicited percepts had rather low resolution, and may be suitable for light perception and recognition of simp",literal,en,"Retinal prostheses for restoration of sight to patients blinded by retinal degeneration are being developed by a number of private companies and research institutions worldwide. The system is meant to partially restore useful vision to people who have lost their photoreceptors due to retinal diseases such as retinitis pigmentosa (RP) or age-related macular degeneration (AMD). Three types of retinal implants are currently in clinical trials: epiretinal (on the retina), subretinal (behind the retina), and suprachoroidal (between the choroid and the sclera). Retinal implants introduce visual information into the retina by electrically stimulating the surviving retinal neurons. So far, elicited percepts had rather low resolution, and may be suitable for light perception and recognition of simple objects.",literal,http://dbpedia.org/resource/Category:Implants_(medicine) | http://dbpedia.org/resource/Category:Medical_devices | http://dbpedia.org/resource/Category:Neuroprosthetics,literal,http://dbpedia.org/class/yago/Artifact100021939 | http://dbpedia.org/class/yago/Corrective103111899 | http://dbpedia.org/class/yago/Device103183080 | http://dbpedia.org/class/yago/Implant103563710 | http://dbpedia.org/class/yago/Instrumentality103575240 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/Prosthesis104013729 | http://dbpedia.org/class/yago/Whole100003553 | http://dbpedia.org/class/yago/WikicatImplants | http://dbpedia.org/class/yago/WikicatMedicalDevices
uri,http://dbpedia.org/resource/Spectronic,literal,en,Spectronic,literal,en,"Spectronic is a research and development company in Helsingborg, Sweden. Through its subsidiary, Spectronic Medical, the company is engaged in development of automated image analysis solutions for healthcare and medical industry. A flagship product is the technology for enabling fully MRI-based radiation treatment planning for tumor therapy. Previously, Spectronic have developed and manufactured a series of advanced mobile telephones and was one of the leading pioneers during the early days of modern mobile telephony.",literal,en,"Spectronic is a research and development company in Helsingborg, Sweden. Through its subsidiary, Spectronic Medical, the company is engaged in development of automated image analysis solutions for healthcare and medical industry. A flagship product is the technology for enabling fully MRI-based radiation treatment planning for tumor therapy. Previously, Spectronic have developed and manufactured a series of advanced mobile telephones and was one of the leading pioneers during the early days of modern mobile telephony.",literal,http://dbpedia.org/resource/Category:Medical_imaging,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Business108061042 | http://dbpedia.org/class/yago/Company108058098 | http://dbpedia.org/class/yago/Enterprise108056231 | http://dbpedia.org/class/yago/Group100031264 | http://dbpedia.org/class/yago/Institution108053576 | http://dbpedia.org/class/yago/Manufacturer108060446 | http://dbpedia.org/class/yago/Organization108008335 | http://dbpedia.org/class/yago/SocialGroup107950920 | http://dbpedia.org/class/yago/WikicatMobilePhoneManufacturers | http://dbpedia.org/class/yago/WikicatTelecommunicationsCompaniesOfSweden | http://dbpedia.org/class/yago/YagoLegalActor | http://dbpedia.org/class/yago/YagoLegalActorGeo | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity | http://dbpedia.org/ontology/Agent | http://dbpedia.org/ontology/Company | http://dbpedia.org/ontology/Organisation | http://schema.org/Organization | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson | http://www.w3.org/2002/07/owl#Thing | http://www.wikidata.org/entity/Q24229398 | http://www.wikidata.org/entity/Q43229 | http://www.wikidata.org/entity/Q4830453
uri,http://dbpedia.org/resource/Neurostimulation,literal,en,Neurostimulation,literal,en,"Neurostimulation is the purposeful modulation of the nervous system's activity using invasive (e.g. microelectrodes) or non-invasive means (e.g. transcranial magnetic stimulation or transcranial electric stimulation, tES, such as tDCS or transcranial alternating current stimulation, tACS). Neurostimulation usually refers to the electromagnetic approaches to neuromodulation.",literal,en,"Neurostimulation is the purposeful modulation of the nervous system's activity using invasive (e.g. microelectrodes) or non-invasive means (e.g. transcranial magnetic stimulation or transcranial electric stimulation, tES, such as tDCS or transcranial alternating current stimulation, tACS). Neurostimulation usually refers to the electromagnetic approaches to neuromodulation. Neurostimulation technology can improve the life quality of those who are severely paralyzed or suffering from profound losses to various sense organs, as well as for permanent reduction of severe, chronic pain which would otherwise require constant (around-the-clock), high-dose opioid therapy (such as neuropathic pain and spinal-cord injury). It serves as the key part of neural prosthetics for hearing aids, artificial vision, artificial limbs, and brain-machine interfaces. In the case of neural stimulation, mostly an electrical stimulation is utilized and charge-balanced biphasic constant current waveforms or capacitively coupled charge injection approaches are adopted. Alternatively, transcranial magnetic stimulation and transcranial electric stimulation have been proposed as non-invasive methods in which either a magnetic field or transcranially applied electric currents cause neurostimulation.",literal,http://dbpedia.org/resource/Category:Medical_devices,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Act100030358 | http://dbpedia.org/class/yago/Artifact100021939 | http://dbpedia.org/class/yago/Cognition100023271 | http://dbpedia.org/class/yago/Concern105832264 | http://dbpedia.org/class/yago/Device103183080 | http://dbpedia.org/class/yago/Engagement101239064 | http://dbpedia.org/class/yago/Event100029378 | http://dbpedia.org/class/yago/GroupAction101080366 | http://dbpedia.org/class/yago/Information105816287 | http://dbpedia.org/class/yago/Instrumentality103575240 | http://dbpedia.org/class/yago/Intervention101240210 | http://dbpedia.org/class/yago/NegativeStimulus105829480 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/Stimulation105827684 | http://dbpedia.org/class/yago/Whole100003553 | http://dbpedia.org/class/yago/WikicatDevicesToAlterConsciousness | http://dbpedia.org/class/yago/WikicatHeadaches | http://dbpedia.org/class/yago/WikicatMedicalDevices | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
uri,http://dbpedia.org/resource/Scoliometer,literal,en,Scoliometer,literal,en,A scoliometer is an instrument used to measure the distortions of the torso by a clinician to get a proper calculation/diagnosis confirmation of the condition (scoliosis).,literal,en,A scoliometer is an instrument used to measure the distortions of the torso by a clinician to get a proper calculation/diagnosis confirmation of the condition (scoliosis).,literal,http://dbpedia.org/resource/Category:Medical_devices,literal,http://dbpedia.org/ontology/Agent
uri,http://dbpedia.org/resource/Elastomeric_pump,literal,en,Elastomeric pump,literal,en,"Elastomeric pumps - also called balloon pumps - are usually used in the medical field to administer liquid drugs such as local anesthetics, Analgesics, cytostatics or antibiotics (depending on the therapy). Depending on the pump's size the drug inside the pump can be delivered over a time spread varying between thirty minutes to seven days. This type of pump is ideal for outpatients or patients that require a high level of mobility. These pumps are guided by ISO28620",literal,en,"Elastomeric pumps - also called balloon pumps - are usually used in the medical field to administer liquid drugs such as local anesthetics, Analgesics, cytostatics or antibiotics (depending on the therapy). The required pressure for administrating the drug comes from the elastomeric layer that is molded inside the pump. When the pump is filled the layer is stretched. The elastic constriction drives the liquid through the tubing and eventually through a flow restrictor out into the patient connection. The pressure is consistent until near the end of the infusion, when there will usually be a pressure spike resulting in a higher flow rate. The accuracy of the flow rate is controlled by a flow restrictor (glass capillary or steel cannula) that is molded into the tubing of the system or placed within the elastomeric reservoir. Elastomeric pumps do not require any electricity and are not gravity driven. When placed above or below the patient, flow rate is typically increased or decreased slightly (head height effect). Filling the pump is done manually through a one-way valve using a syringe or peristaltic repeater pump. Elastomeric pumps are maintenance free and run independently without any electronics, and are single-use disposable. Depending on the pump's size the drug inside the pump can be delivered over a time spread varying between thirty minutes to seven days. This type of pump is ideal for outpatients or patients that require a high level of mobility. These pumps are guided by ISO28620",literal,http://dbpedia.org/resource/Category:Medical_pumps,literal,http://dbpedia.org/class/yago/Artifact100021939 | http://dbpedia.org/class/yago/Device103183080 | http://dbpedia.org/class/yago/Instrumentality103575240 | http://dbpedia.org/class/yago/MechanicalDevice103736970 | http://dbpedia.org/class/yago/Mechanism103738472 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/Pump104021798 | http://dbpedia.org/class/yago/Whole100003553 | http://dbpedia.org/class/yago/WikicatMedicalPumps
uri,http://dbpedia.org/resource/Bandage,literal,en,Bandage,literal,en,"A bandage is a piece of material used either to support a medical device such as a dressing or splint, or on its own to provide support to or to restrict the movement of a part of the body. When used with a dressing, the dressing is applied directly on a wound, and a bandage used to hold the dressing in place. Other bandages are used without dressings, such as elastic bandages that are used to reduce swelling or provide support to a sprained ankle. Tight bandages can be used to slow blood flow to an extremity, such as when a leg or arm is bleeding heavily.",literal,en,"A bandage is a piece of material used either to support a medical device such as a dressing or splint, or on its own to provide support to or to restrict the movement of a part of the body. When used with a dressing, the dressing is applied directly on a wound, and a bandage used to hold the dressing in place. Other bandages are used without dressings, such as elastic bandages that are used to reduce swelling or provide support to a sprained ankle. Tight bandages can be used to slow blood flow to an extremity, such as when a leg or arm is bleeding heavily. Bandages are available in a wide range of types, from generic cloth strips to specialized shaped bandages designed for a specific limb or part of the body. Bandages can often be improvised as the situation demands, using clothing, blankets or other material. In American English, the word bandage is often used to indicate a small gauze dressing attached to an adhesive bandage.",literal,http://dbpedia.org/resource/Category:Medical_dressings,literal,http://dbpedia.org/ontology/MusicalWork | http://www.w3.org/2002/07/owl#Thing
uri,http://dbpedia.org/resource/Obstetrical_forceps,literal,en,Obstetrical forceps,literal,en,Obstetrical forceps are a medical instrument used in childbirth. Their use can serve as an alternative to the ventouse (vacuum extraction) method.,literal,en,Obstetrical forceps are a medical instrument used in childbirth. Their use can serve as an alternative to the ventouse (vacuum extraction) method.,literal,http://dbpedia.org/resource/Category:Surgical_instruments,literal,http://www.w3.org/2002/07/owl#Thing
uri,http://dbpedia.org/resource/Gelofusine,literal,en,Gelofusine,literal,en,"Gelofusine is a volume expander that is used as a blood plasma replacement if a significant amount of blood is lost due to extreme hemorrhaging, trauma, dehydration, or a similar event. Gelofusine is a 4% w/v solution of succinylated gelatine (also known as modified fluid gelatine) used as an intravenous colloid, and behaves much like blood filled with albumins. As a result, it causes an increase in blood volume, blood flow, cardiac output, and oxygen transportation.",literal,en,"Gelofusine is a volume expander that is used as a blood plasma replacement if a significant amount of blood is lost due to extreme hemorrhaging, trauma, dehydration, or a similar event. Gelofusine is a 4% w/v solution of succinylated gelatine (also known as modified fluid gelatine) used as an intravenous colloid, and behaves much like blood filled with albumins. As a result, it causes an increase in blood volume, blood flow, cardiac output, and oxygen transportation.",literal,http://dbpedia.org/resource/Category:Intravenous_fluids,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Fluid114939900 | http://dbpedia.org/class/yago/Matter100020827 | http://dbpedia.org/class/yago/Part113809207 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/Relation100031921 | http://dbpedia.org/class/yago/Substance100019613 | http://dbpedia.org/class/yago/WikicatIntravenousFluids
uri,http://dbpedia.org/resource/Y-Set_(intravenous_therapy),literal,en,Y-Set (intravenous therapy),literal,en,"In intravenous therapy a Y-Set, T-Set and V-Sets are Y, T and V shaped three-way connector sets made of connecting plastic tubes used for delivering intravenous drugs into the body from multiple fluid sources. As Y-Sets are the most common shaped sets, Y-Set is a name that is sometimes used to represent the family of connector sets (sometimes called Y-tubes). The majority of these infusion sets have a left and right hand line that deliver fluid and drugs (often via a valve) to a short common limb attached to the female fitting on the intravenous cannulae.",literal,en,"In intravenous therapy a Y-Set, T-Set and V-Sets are Y, T and V shaped three-way connector sets made of connecting plastic tubes used for delivering intravenous drugs into the body from multiple fluid sources. As Y-Sets are the most common shaped sets, Y-Set is a name that is sometimes used to represent the family of connector sets (sometimes called Y-tubes). The majority of these infusion sets have a left and right hand line that deliver fluid and drugs (often via a valve) to a short common limb attached to the female fitting on the intravenous cannulae.",literal,http://dbpedia.org/resource/Category:Intravenous_fluids,literal,http://dbpedia.org/class/yago/Line108593262 | http://dbpedia.org/class/yago/Location100027167 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/Path108616311 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/WikicatRoutesOfAdministration | http://dbpedia.org/class/yago/YagoGeoEntity | http://dbpedia.org/class/yago/YagoLegalActorGeo | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity | http://dbpedia.org/ontology/Album
uri,http://dbpedia.org/resource/Vacuum_splint,literal,en,Vacuum splint,literal,en,"A vacuum splint is a device like a small vacuum mattress that is used in emergency medicine as a temporary splint. Vacuum splints operate by extracting air from the splint itself to enable the thousands of polystyrene balls inside the splint to mold around the injured body part similar to an orthopedic cast. Vacuum splints are primarily used by paramedics to splint trauma-related injuries, joint dislocation, subluxation, and extremity fractures.",literal,en,"A vacuum splint is a device like a small vacuum mattress that is used in emergency medicine as a temporary splint. Vacuum splints operate by extracting air from the splint itself to enable the thousands of polystyrene balls inside the splint to mold around the injured body part similar to an orthopedic cast. Vacuum splints are primarily used by paramedics to splint trauma-related injuries, joint dislocation, subluxation, and extremity fractures. Advantages of the vacuum splint include the ability to provide support whilst relieving pressure at the injury site and the ability to conform to any shape. The limb may also be X-rayed with the splint on.",literal,http://dbpedia.org/resource/Category:Emergency_medical_equipment,literal,http://dbpedia.org/ontology/Device
uri,http://dbpedia.org/resource/Bare-metal_stent,literal,en,Bare-metal stent,literal,en,"Bare-metal stent is a stent without a coating or covering (as used in covered stents drug-eluting stents). It is a mesh-like tube of thin wire. The first stents licensed for use in cardiac arteries were bare metal – often 316L stainless steel. More recent ('2nd generation') stents use cobalt chromium alloy. The first stents used in gastrointestinal conditions of the esophagus, gastroduodenum, biliary ducts, and colon were plastic; bare metal stents were first brought into the clinic in the 1990s.",literal,en,"Bare-metal stent is a stent without a coating or covering (as used in covered stents drug-eluting stents). It is a mesh-like tube of thin wire. The first stents licensed for use in cardiac arteries were bare metal – often 316L stainless steel. More recent ('2nd generation') stents use cobalt chromium alloy. The first stents used in gastrointestinal conditions of the esophagus, gastroduodenum, biliary ducts, and colon were plastic; bare metal stents were first brought into the clinic in the 1990s. Drug-eluting stents are often preferred over bare-metal stents because the latter carry a higher risk of restenosis, the growth of tissue into the stent resulting in vessel narrowing.",literal,http://dbpedia.org/resource/Category:Implants_(medicine),literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Act100030358 | http://dbpedia.org/class/yago/Engagement101239064 | http://dbpedia.org/class/yago/Event100029378 | http://dbpedia.org/class/yago/GroupAction101080366 | http://dbpedia.org/class/yago/Intervention101240210 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity | http://dbpedia.org/ontology/Disease
uri,http://dbpedia.org/resource/Angle-resolved_low-coherence_interferometry,literal,en,Angle-resolved low-coherence interferometry,literal,en,"Angle-resolved low-coherence interferometry (a/LCI) is an emerging biomedical imaging technology which uses the properties of scattered light to measure the average size of cell structures, including cell nuclei. The technology shows promise as a clinical tool for in situ detection of dysplastic, or precancerous tissue.",literal,en,"Angle-resolved low-coherence interferometry (a/LCI) is an emerging biomedical imaging technology which uses the properties of scattered light to measure the average size of cell structures, including cell nuclei. The technology shows promise as a clinical tool for in situ detection of dysplastic, or precancerous tissue.",literal,http://dbpedia.org/resource/Category:Optical_imaging,literal,http://dbpedia.org/class/yago/BodyPart105220461 | http://dbpedia.org/class/yago/Eye105311054 | http://dbpedia.org/class/yago/Organ105297523 | http://dbpedia.org/class/yago/Part109385911 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/SenseOrgan105299178 | http://dbpedia.org/class/yago/Thing100002452 | http://dbpedia.org/class/yago/WikicatOptics | http://dbpedia.org/ontology/Company
uri,http://dbpedia.org/resource/Amperometry,literal,en,Amperometry,literal,en,"Amperometry in chemistry is detection of ions in a solution based on electric current or changes in electric current. Amperometry is used in electrophysiology to study vesicle release events using a carbon fiber electrode. Unlike patch clamp techniques, the electrode used for amperometry is not inserted into or attached to the cell, but brought in close proximity of the cell. The measurements from the electrode originate from an oxidizing reaction of a vesicle cargo released into the medium. Another technique used to measure vesicle release is capacitive measurements.",literal,en,"Amperometry in chemistry is detection of ions in a solution based on electric current or changes in electric current. Amperometry is used in electrophysiology to study vesicle release events using a carbon fiber electrode. Unlike patch clamp techniques, the electrode used for amperometry is not inserted into or attached to the cell, but brought in close proximity of the cell. The measurements from the electrode originate from an oxidizing reaction of a vesicle cargo released into the medium. Another technique used to measure vesicle release is capacitive measurements.",literal,http://dbpedia.org/resource/Category:Electrophysiology,literal,http://dbpedia.org/ontology/Work
uri,http://dbpedia.org/resource/Aortopulmonary_window,literal,en,Aortopulmonary window,literal,en,Aortopulmonary window (APW) refers to a congenital heart defect similar in some ways to persistent truncus arteriosus. Persistent truncus arteriosus involves a single valve; aortopulmonary window is a septal defect. Although cases of uncorrected APW presenting in adulthood have been reported but literature on surgically treated AP window in adult populations is limited. A rare case of successful surgical management of an incidentally detected large APW with reversible pulmonary arterial hypertension has been reported as isolated case reports.,literal,en,Aortopulmonary window (APW) refers to a congenital heart defect similar in some ways to persistent truncus arteriosus. Persistent truncus arteriosus involves a single valve; aortopulmonary window is a septal defect. A large number of patients with a large APW usually die within 1 year of age. It is extremely rare to find cases of APW surviving till adult age and it is still rare to surgically treat such patients who are incidentally detected in adult age because such subsets of patients invariably have associated pulmonary vascular obstructive disease in advanced stage and thus there is therapeutic dilemma to surgically correct these patients. Although cases of uncorrected APW presenting in adulthood have been reported but literature on surgically treated AP window in adult populations is limited. A rare case of successful surgical management of an incidentally detected large APW with reversible pulmonary arterial hypertension has been reported as isolated case reports.,literal,http://dbpedia.org/resource/Category:Radiology,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Attribute100024264 | http://dbpedia.org/class/yago/Condition113920835 | http://dbpedia.org/class/yago/Disease114070360 | http://dbpedia.org/class/yago/IllHealth114052046 | http://dbpedia.org/class/yago/Illness114061805 | http://dbpedia.org/class/yago/PathologicalState114051917 | http://dbpedia.org/class/yago/PhysicalCondition114034177 | http://dbpedia.org/class/yago/State100024720 | http://dbpedia.org/ontology/Disease | http://umbel.org/umbel/rc/AilmentCondition | http://www.w3.org/2002/07/owl#Thing | http://www.wikidata.org/entity/Q12136
uri,http://dbpedia.org/resource/Magnetic_resonance_cholangiopancreatography,literal,en,Magnetic resonance cholangiopancreatography,literal,en,Magnetic resonance cholangiopancreatography (MRCP) is a medical imaging technique. It uses magnetic resonance imaging to visualize the biliary and pancreatic ducts non-invasively. This procedure can be used to determine whether gallstones are lodged in any of the ducts surrounding the gallbladder.,literal,en,Magnetic resonance cholangiopancreatography (MRCP) is a medical imaging technique. It uses magnetic resonance imaging to visualize the biliary and pancreatic ducts non-invasively. This procedure can be used to determine whether gallstones are lodged in any of the ducts surrounding the gallbladder.,literal,http://dbpedia.org/resource/Category:Digestive_system_imaging | http://dbpedia.org/resource/Category:Magnetic_resonance_imaging,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Act100030358 | http://dbpedia.org/class/yago/Engagement101239064 | http://dbpedia.org/class/yago/Event100029378 | http://dbpedia.org/class/yago/GroupAction101080366 | http://dbpedia.org/class/yago/Intervention101240210 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity | http://dbpedia.org/ontology/TopicalConcept
