instance.type,instance.value,label.type,label.xml:lang,label.value,comment.type,comment.xml:lang,comment.value,abstract.type,abstract.xml:lang,abstract.value,wikicategories.type,wikicategories.value,DBpediaOntology.type,DBpediaOntology.value
uri,http://dbpedia.org/resource/Erwin_L._Hahn_Institute_for_Magnetic_Resonance_Imaging,literal,en,Erwin L. Hahn Institute for Magnetic Resonance Imaging,literal,en,The Erwin L. Hahn Institute for Magnetic Resonance Imaging  is a research institute which develops magnetic resonance imaging (MRI) for both cognitive neuroscience and medical diagnosis and treatment.,literal,en,The Erwin L. Hahn Institute for Magnetic Resonance Imaging  is a research institute which develops magnetic resonance imaging (MRI) for both cognitive neuroscience and medical diagnosis and treatment.,literal,http://dbpedia.org/resource/Category:Magnetic_resonance_imaging,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Association108049401 | http://dbpedia.org/class/yago/Group100031264 | http://dbpedia.org/class/yago/Institute108407330 | http://dbpedia.org/class/yago/Organization108008335 | http://dbpedia.org/class/yago/SocialGroup107950920 | http://dbpedia.org/class/yago/WikicatInstitutes | http://dbpedia.org/class/yago/WikicatResearchInstitutes | http://dbpedia.org/class/yago/WikicatResearchInstitutesEstablishedIn2005 | http://dbpedia.org/class/yago/YagoLegalActor | http://dbpedia.org/class/yago/YagoLegalActorGeo | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity | http://www.w3.org/2002/07/owl#Thing
uri,http://dbpedia.org/resource/Gynecologic_ultrasonography,literal,en,Gynecologic ultrasonography,literal,en,"Gynecologic ultrasonography or gynecologic sonography refers to the application of medical ultrasonography to the female pelvic organs (specifically the uterus, the ovaries, and the fallopian tubes) as well as the bladder, the adnexa, and the recto-uterine pouch. The procedure may lead to other medically relevant findings in the pelvis.",literal,en,"Gynecologic ultrasonography or gynecologic sonography refers to the application of medical ultrasonography to the female pelvic organs (specifically the uterus, the ovaries, and the fallopian tubes) as well as the bladder, the adnexa, and the recto-uterine pouch. The procedure may lead to other medically relevant findings in the pelvis.",literal,http://dbpedia.org/resource/Category:Medical_ultrasonography,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Act100030358 | http://dbpedia.org/class/yago/Activity100407535 | http://dbpedia.org/class/yago/Engagement101239064 | http://dbpedia.org/class/yago/Event100029378 | http://dbpedia.org/class/yago/GroupAction101080366 | http://dbpedia.org/class/yago/Intervention101240210 | http://dbpedia.org/class/yago/Procedure101023820 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/WikicatFemaleGenitalProcedures | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
uri,http://dbpedia.org/resource/Otis_Boykin,literal,en,Otis Boykin,literal,en,"Otis Frank Boykin (August 29, 1920 – March 26, 1982) was an African American inventor and engineer. His inventions include improved electrical resistors used in computing, missile guidance, and pacemakers.",literal,en,"Otis Frank Boykin (August 29, 1920 – March 26, 1982) was an African American inventor and engineer. His inventions include improved electrical resistors used in computing, missile guidance, and pacemakers.",literal,http://dbpedia.org/resource/Category:Implants_(medicine),literal,http://dbpedia.org/class/yago/Alumnus109786338 | http://dbpedia.org/class/yago/CausalAgent100007347 | http://dbpedia.org/class/yago/Creator109614315 | http://dbpedia.org/class/yago/Engineer109615807 | http://dbpedia.org/class/yago/Intellectual109621545 | http://dbpedia.org/class/yago/Inventor110214637 | http://dbpedia.org/class/yago/LivingThing100004258 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/Organism100004475 | http://dbpedia.org/class/yago/Person100007846 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/Scholar110557854 | http://dbpedia.org/class/yago/Scientist110560637 | http://dbpedia.org/class/yago/Whole100003553 | http://dbpedia.org/class/yago/WikicatAfrican-AmericanEngineers | http://dbpedia.org/class/yago/WikicatAfrican-AmericanInventors | http://dbpedia.org/class/yago/WikicatAfrican-AmericanScientists | http://dbpedia.org/class/yago/WikicatFiskUniversityAlumni | http://dbpedia.org/class/yago/YagoLegalActor | http://dbpedia.org/class/yago/YagoLegalActorGeo | http://dbpedia.org/ontology/Agent | http://dbpedia.org/ontology/Person | http://schema.org/Person | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson | http://www.w3.org/2002/07/owl#Thing | http://www.wikidata.org/entity/Q215627 | http://www.wikidata.org/entity/Q24229398 | http://www.wikidata.org/entity/Q5 | http://xmlns.com/foaf/0.1/Person
uri,http://dbpedia.org/resource/Burns_Archive,literal,en,Burns Archive,literal,en,"The Burns Archive is the world’s largest private collection of early medical photography and historic photographs, housing over one million photographs. While it primarily contains images related to medical practises, it is also famous for photographs depicting 'the darker side of life'. Other themes prevalent throughout the collection involve death, crime, racism, and war.",literal,en,"The Burns Archive is the world’s largest private collection of early medical photography and historic photographs, housing over one million photographs. While it primarily contains images related to medical practises, it is also famous for photographs depicting 'the darker side of life'. Other themes prevalent throughout the collection involve death, crime, racism, and war.",literal,http://dbpedia.org/resource/Category:Medical_photography_and_illustration,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Act100030358 | http://dbpedia.org/class/yago/Activity100407535 | http://dbpedia.org/class/yago/Collection107951464 | http://dbpedia.org/class/yago/Continuance101017987 | http://dbpedia.org/class/yago/Custom100413239 | http://dbpedia.org/class/yago/Event100029378 | http://dbpedia.org/class/yago/Group100031264 | http://dbpedia.org/class/yago/Practice100410247 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/Survival101022178 | http://dbpedia.org/class/yago/WikicatDeathCustoms | http://dbpedia.org/class/yago/WikicatPhotographicCollectionsAndBooks | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity | http://dbpedia.org/ontology/Agent | http://dbpedia.org/ontology/Company | http://dbpedia.org/ontology/Organisation | http://dbpedia.org/ontology/Publisher | http://schema.org/Organization | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson | http://www.w3.org/2002/07/owl#Thing | http://www.wikidata.org/entity/Q24229398 | http://www.wikidata.org/entity/Q43229 | http://www.wikidata.org/entity/Q4830453
uri,http://dbpedia.org/resource/Heptamethine_dyes,literal,en,Heptamethine dyes,literal,en,"Heptamethine dyes are a subclass of chemical compounds within the cyanine dye family and have many uses as fluorescent dyes, particularly in biomedical imaging, the development of theranostics, the individualized treatment of cancerous patients with the aid of PDT, co-administration with other drugs, and irradiation. The characteristics of heptamethine dyes can be understood by comparing research data on different dyes within the family. For example, the IR-780 dye exhibits a peak spectral absorption of around 780 nm.",literal,en,"Heptamethine dyes are a subclass of chemical compounds within the cyanine dye family and have many uses as fluorescent dyes, particularly in biomedical imaging, the development of theranostics, the individualized treatment of cancerous patients with the aid of PDT, co-administration with other drugs, and irradiation. The characteristics of heptamethine dyes can be understood by comparing research data on different dyes within the family. For example, the IR-780 dye exhibits a peak spectral absorption of around 780 nm.",literal,http://dbpedia.org/resource/Category:Optical_imaging,literal,http://dbpedia.org/class/yago/AbsorptionIndicator114598383 | http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Chemical114806838 | http://dbpedia.org/class/yago/ColoringMaterial114984973 | http://dbpedia.org/class/yago/Compound114818238 | http://dbpedia.org/class/yago/Dye114985383 | http://dbpedia.org/class/yago/Fluorescein114987695 | http://dbpedia.org/class/yago/Indicator114917208 | http://dbpedia.org/class/yago/Material114580897 | http://dbpedia.org/class/yago/Matter100020827 | http://dbpedia.org/class/yago/Part113809207 | http://dbpedia.org/class/yago/Phosphor114649036 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/Relation100031921 | http://dbpedia.org/class/yago/Substance100019613 | http://dbpedia.org/class/yago/Synthetic114901959 | http://dbpedia.org/class/yago/WikicatDyes | http://dbpedia.org/class/yago/WikicatFluorescentDyes | http://dbpedia.org/class/yago/WikicatPhosphorsAndScintillators
uri,http://dbpedia.org/resource/Optical_tomography,literal,en,Optical tomography,literal,en,Optical tomography is a form of computed tomography that creates a digital volumetric model of an object by reconstructing images made from light transmitted and scattered through an object. Optical tomography is used mostly in medical imaging research. Optical tomography in industry is used as a sensor of thickness and internal structure of semiconductors.,literal,en,Optical tomography is a form of computed tomography that creates a digital volumetric model of an object by reconstructing images made from light transmitted and scattered through an object. Optical tomography is used mostly in medical imaging research. Optical tomography in industry is used as a sensor of thickness and internal structure of semiconductors.,literal,http://dbpedia.org/resource/Category:Neuroimaging | http://dbpedia.org/resource/Category:Optical_imaging,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Act100030358 | http://dbpedia.org/class/yago/Engagement101239064 | http://dbpedia.org/class/yago/Event100029378 | http://dbpedia.org/class/yago/GroupAction101080366 | http://dbpedia.org/class/yago/Intervention101240210 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
uri,http://dbpedia.org/resource/Acelity,literal,en,Acelity,literal,en,"Acelity L.P. Inc., was a privately held medical device company. It was a non-operating holding company who wholly owned subsidiaries developed advanced wound therapeutics products. The advanced wound therapeutics business was conducted by Kinetic Concepts, Inc. (KCI) and its subsidiaries, including Systagenix. The company reported $1.87 billion in annual revenue globally in 2015.. In October 2019 Acelity Inc. and its KCI subsidiaries worldwide was acquired by 3M.",literal,en,"Acelity L.P. Inc., was a privately held medical device company. It was a non-operating holding company who wholly owned subsidiaries developed advanced wound therapeutics products. The advanced wound therapeutics business was conducted by Kinetic Concepts, Inc. (KCI) and its subsidiaries, including Systagenix. The company reported $1.87 billion in annual revenue globally in 2015.. In October 2019 Acelity Inc. and its KCI subsidiaries worldwide was acquired by 3M.",literal,http://dbpedia.org/resource/Category:Medical_device_manufacturers,literal,http://dbpedia.org/ontology/Agent | http://dbpedia.org/ontology/Company | http://dbpedia.org/ontology/Organisation | http://schema.org/Organization | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson | http://www.w3.org/2002/07/owl#Thing | http://www.wikidata.org/entity/Q24229398 | http://www.wikidata.org/entity/Q43229 | http://www.wikidata.org/entity/Q4830453
uri,http://dbpedia.org/resource/Computed_tomography_imaging_spectrometer,literal,en,Computed tomography imaging spectrometer,literal,en,"The computed tomography imaging spectrometer (CTIS) is a snapshot (i.e. non-scanning) imaging spectrometer conceived separately by Takayuki Okamoto and Ichirou Yamaguchi at Riken (Japan), and by F. Bulygin and G. Vishnakov in Moscow (Russia). The concept was subsequently further developed by Michael Descour, at the time a PhD student at the University of Arizona, under the direction of Prof. Eustace Dereniak.",literal,en,"The computed tomography imaging spectrometer (CTIS) is a snapshot (i.e. non-scanning) imaging spectrometer conceived separately by Takayuki Okamoto and Ichirou Yamaguchi at Riken (Japan), and by F. Bulygin and G. Vishnakov in Moscow (Russia). The concept was subsequently further developed by Michael Descour, at the time a PhD student at the University of Arizona, under the direction of Prof. Eustace Dereniak. The optical layout of a CTIS instrument is shown at right: a field stop is placed at the image plane of an objective lens, after which a lens collimates the light before it passes through a disperser (such as a grating or prism). Finally, a re-imaging lens maps the dispersed image of the field stop onto a large-format detector array. Shown here is an example in which the device is imaging the university of Arizona's logo, uses a kinoform grating to disperse the transmitted light, and measures a 3 × 3 dispersion pattern on the detector array. After measurement, an algorithm is used to convert the multiplexed (overlapped) two-dimensional data into the three-dimensional datacube (spectrally resolved image). Conceptually, one can consider each of the dispersed images on the detector as a 2D projection of the 3D datacube, in a manner analogous to the way in which X-ray projections measured by medical computed tomography instruments are used to estimate the 3D volume distribution within a patient's body.",literal,http://dbpedia.org/resource/Category:Tomography,literal,http://dbpedia.org/class/yago/Artifact100021939 | http://dbpedia.org/class/yago/Device103183080 | http://dbpedia.org/class/yago/Instrument103574816 | http://dbpedia.org/class/yago/Instrumentality103575240 | http://dbpedia.org/class/yago/MassSpectrometer103726516 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/OpticalInstrument103852280 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/Spectroscope104273064 | http://dbpedia.org/class/yago/Whole100003553 | http://dbpedia.org/class/yago/WikicatSpectrometers
uri,http://dbpedia.org/resource/Transesophageal_echocardiogram,literal,en,Transesophageal echocardiogram,literal,en,"A transesophageal echocardiogram, or TEE (TOE in the United Kingdom and other countries such as Australia, reflecting the spelling transoesophageal), is an alternative way to perform an echocardiogram. A specialized probe containing an ultrasound transducer at its tip is passed into the patient's esophagus. This allows image and Doppler evaluation which can be recorded. It has several advantages and some disadvantages compared with a transthoracic echocardiogram (TTE).",literal,en,"A transesophageal echocardiogram, or TEE (TOE in the United Kingdom and other countries such as Australia, reflecting the spelling transoesophageal), is an alternative way to perform an echocardiogram. A specialized probe containing an ultrasound transducer at its tip is passed into the patient's esophagus. This allows image and Doppler evaluation which can be recorded. It has several advantages and some disadvantages compared with a transthoracic echocardiogram (TTE).",literal,http://dbpedia.org/resource/Category:Cardiac_imaging | http://dbpedia.org/resource/Category:Medical_ultrasonography,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Act100030358 | http://dbpedia.org/class/yago/Engagement101239064 | http://dbpedia.org/class/yago/Event100029378 | http://dbpedia.org/class/yago/GroupAction101080366 | http://dbpedia.org/class/yago/Intervention101240210 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
uri,http://dbpedia.org/resource/Transrectal_ultrasonography,literal,en,Transrectal ultrasonography,literal,en,"Transrectal ultrasonography, or TRUS in short, is a method of creating an image of organs in the pelvis, most commonly used to perform an ultrasound-guided needle biopsy evaluation of the prostate gland in men with elevated prostate specific antigen or prostatic nodules on digital rectal exam. TRUS--guided biopsy may reveal prostate cancer, benign prostatic hypertrophy, or prostatitis. TRUS may also detect other diseases of the lower rectum and can be used to stage primary rectal cancer.",literal,en,"Transrectal ultrasonography, or TRUS in short, is a method of creating an image of organs in the pelvis, most commonly used to perform an ultrasound-guided needle biopsy evaluation of the prostate gland in men with elevated prostate specific antigen or prostatic nodules on digital rectal exam. TRUS--guided biopsy may reveal prostate cancer, benign prostatic hypertrophy, or prostatitis. TRUS may also detect other diseases of the lower rectum and can be used to stage primary rectal cancer.",literal,http://dbpedia.org/resource/Category:Digestive_system_imaging | http://dbpedia.org/resource/Category:Medical_ultrasonography,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Act100030358 | http://dbpedia.org/class/yago/Activity100407535 | http://dbpedia.org/class/yago/Event100029378 | http://dbpedia.org/class/yago/Procedure101023820 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/WikicatUrologicProcedures | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
uri,http://dbpedia.org/resource/Calcium_channel,literal,en,Calcium channel,literal,en,"A calcium channel is an ion channel which shows selective permeability to calcium ions. It is sometimes synonymous with voltage-gated calcium channel, although there are also ligand-gated calcium channels.",literal,en,"A calcium channel is an ion channel which shows selective permeability to calcium ions. It is sometimes synonymous with voltage-gated calcium channel, although there are also ligand-gated calcium channels.",literal,http://dbpedia.org/resource/Category:Electrophysiology,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Act100030358 | http://dbpedia.org/class/yago/Channel106259898 | http://dbpedia.org/class/yago/Chemical114806838 | http://dbpedia.org/class/yago/Communication106252138 | http://dbpedia.org/class/yago/Compound114818238 | http://dbpedia.org/class/yago/Event100029378 | http://dbpedia.org/class/yago/Group100031264 | http://dbpedia.org/class/yago/Macromolecule114944888 | http://dbpedia.org/class/yago/Material114580897 | http://dbpedia.org/class/yago/Matter100020827 | http://dbpedia.org/class/yago/Molecule114682133 | http://dbpedia.org/class/yago/OrganicCompound114727670 | http://dbpedia.org/class/yago/Part113809207 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/Protein114728724 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/Relation100031921 | http://dbpedia.org/class/yago/Substance100019613 | http://dbpedia.org/class/yago/Thing100002452 | http://dbpedia.org/class/yago/Transmission106251781 | http://dbpedia.org/class/yago/Unit109465459 | http://dbpedia.org/class/yago/WikicatIntegralMembraneProteins | http://dbpedia.org/class/yago/WikicatIonChannels | http://dbpedia.org/class/yago/WikicatProteinGroups | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
uri,http://dbpedia.org/resource/Voltage-sensitive_dye,literal,en,Voltage-sensitive dye,literal,en,"Voltage-sensitive dyes, also known as potentiometric dyes, are dyes which change their spectral properties in response to voltage changes. They are able to provide linear measurements of firing activity of single neurons, large neuronal populations or activity of myocytes. Many physiological processes are accompanied by changes in cell membrane potential which can be detected with voltage sensitive dyes. Measurements may indicate the site of action potential origin, and measurements of action potential velocity and direction may be obtained.",literal,en,"Voltage-sensitive dyes, also known as potentiometric dyes, are dyes which change their spectral properties in response to voltage changes. They are able to provide linear measurements of firing activity of single neurons, large neuronal populations or activity of myocytes. Many physiological processes are accompanied by changes in cell membrane potential which can be detected with voltage sensitive dyes. Measurements may indicate the site of action potential origin, and measurements of action potential velocity and direction may be obtained. Potentiometric dyes are used to monitor the electrical activity inside cell organelles where it is not possible to insert an electrode, such as the mitochondria and Dendritic spine. This technology is especially powerful for the study of patterns ofactivity in complex multicellular preparations. It also makes possible themeasurement of spatial and temporal variations in membrane potential along thesurface of single cells.",literal,http://dbpedia.org/resource/Category:Electrophysiology,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/ColoringMaterial114984973 | http://dbpedia.org/class/yago/Dye114985383 | http://dbpedia.org/class/yago/Material114580897 | http://dbpedia.org/class/yago/Matter100020827 | http://dbpedia.org/class/yago/Part113809207 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/Relation100031921 | http://dbpedia.org/class/yago/Substance100019613 | http://dbpedia.org/class/yago/WikicatDyes
uri,http://dbpedia.org/resource/Q-type_calcium_channel,literal,en,Q-type calcium channel,literal,en,"The Q-type calcium channel is a type of voltage-dependent calcium channel. Like the others of this class, the α1 subunit is the one that determines most of the channel's properties. They are poorly understood, but like R-type calcium channels, they appear to be present in cerebellar granule cells. They have a high threshold of activation and relatively slow kinetics.",literal,en,"The Q-type calcium channel is a type of voltage-dependent calcium channel. Like the others of this class, the α1 subunit is the one that determines most of the channel's properties. They are poorly understood, but like R-type calcium channels, they appear to be present in cerebellar granule cells. They have a high threshold of activation and relatively slow kinetics.",literal,http://dbpedia.org/resource/Category:Electrophysiology,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Act100030358 | http://dbpedia.org/class/yago/Channel106259898 | http://dbpedia.org/class/yago/Chemical114806838 | http://dbpedia.org/class/yago/Communication106252138 | http://dbpedia.org/class/yago/Compound114818238 | http://dbpedia.org/class/yago/Event100029378 | http://dbpedia.org/class/yago/Macromolecule114944888 | http://dbpedia.org/class/yago/Material114580897 | http://dbpedia.org/class/yago/Matter100020827 | http://dbpedia.org/class/yago/Molecule114682133 | http://dbpedia.org/class/yago/OrganicCompound114727670 | http://dbpedia.org/class/yago/Part113809207 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/Protein114728724 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/Relation100031921 | http://dbpedia.org/class/yago/Substance100019613 | http://dbpedia.org/class/yago/Thing100002452 | http://dbpedia.org/class/yago/Transmission106251781 | http://dbpedia.org/class/yago/Unit109465459 | http://dbpedia.org/class/yago/WikicatIntegralMembraneProteins | http://dbpedia.org/class/yago/WikicatIonChannels | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity | http://dbpedia.org/ontology/Biomolecule | http://dbpedia.org/ontology/Protein | http://www.w3.org/2002/07/owl#Thing | http://www.wikidata.org/entity/Q206229 | http://www.wikidata.org/entity/Q8054
uri,http://dbpedia.org/resource/Voltage-gated_potassium_channel,literal,en,Voltage-gated potassium channel,literal,en,"Voltage-gated potassium channels (VGKCs) are transmembrane channels specific for potassium and sensitive to voltage changes in the cell's membrane potential. During action potentials, they play a crucial role in returning the depolarized cell to a resting state.",literal,en,"Voltage-gated potassium channels (VGKCs) are transmembrane channels specific for potassium and sensitive to voltage changes in the cell's membrane potential. During action potentials, they play a crucial role in returning the depolarized cell to a resting state.",literal,http://dbpedia.org/resource/Category:Electrophysiology,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Family108078020 | http://dbpedia.org/class/yago/Group100031264 | http://dbpedia.org/class/yago/Organization108008335 | http://dbpedia.org/class/yago/SocialGroup107950920 | http://dbpedia.org/class/yago/Unit108189659 | http://dbpedia.org/class/yago/YagoLegalActor | http://dbpedia.org/class/yago/YagoLegalActorGeo | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity | http://dbpedia.org/ontology/Biomolecule | http://dbpedia.org/ontology/Protein | http://www.w3.org/2002/07/owl#Thing | http://www.wikidata.org/entity/Q206229 | http://www.wikidata.org/entity/Q8054
uri,http://dbpedia.org/resource/Steris,literal,en,Steris,literal,en,"Steris Corporation is an Irish-domiciled medical equipment company specializing in sterilization and surgical products for the US healthcare system. Steris is operationally headquartered in Mentor, Ohio, but has been legally registered since 2018 in Dublin, Ireland for tax purposes; it was previously registered in the United Kingdom from 2014–2018. Steris is quoted on the NYSE, and is a constituent of the S&P 500 Index.",literal,en,"Steris Corporation is an Irish-domiciled medical equipment company specializing in sterilization and surgical products for the US healthcare system. Steris is operationally headquartered in Mentor, Ohio, but has been legally registered since 2018 in Dublin, Ireland for tax purposes; it was previously registered in the United Kingdom from 2014–2018. Steris is quoted on the NYSE, and is a constituent of the S&P 500 Index.",literal,http://dbpedia.org/resource/Category:Medical_device_manufacturers,literal,http://dbpedia.org/ontology/Agent | http://dbpedia.org/ontology/Company | http://dbpedia.org/ontology/Organisation | http://schema.org/Organization | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson | http://www.w3.org/2002/07/owl#Thing | http://www.wikidata.org/entity/Q24229398 | http://www.wikidata.org/entity/Q43229 | http://www.wikidata.org/entity/Q4830453
uri,http://dbpedia.org/resource/Direct_acoustic_cochlear_implant,literal,en,Direct acoustic cochlear implant,literal,en,"A direct acoustic cochlear implant - also DACI - is an acoustic implant which converts sound in mechanical vibrations that stimulate directly the perilymph inside the cochlea. The hearing function of the external and middle ear is being taken over by a little motor of a cochlear implant, directly stimulating the cochlea. With a DACI, people with no or almost no residual hearing but with a still functioning inner ear, can again perceive speech, sounds and music.DACI is an official product category, as indicated by the nomenclature of GMDN.",literal,en,"A direct acoustic cochlear implant - also DACI - is an acoustic implant which converts sound in mechanical vibrations that stimulate directly the perilymph inside the cochlea. The hearing function of the external and middle ear is being taken over by a little motor of a cochlear implant, directly stimulating the cochlea. With a DACI, people with no or almost no residual hearing but with a still functioning inner ear, can again perceive speech, sounds and music.DACI is an official product category, as indicated by the nomenclature of GMDN. A DACI tries to provide an answer for people with hearing problems for which no solution exists today. People with some problems at the level of the cochlea can be helped with a hearing aid. A hearing aid will absorb the incoming sound from a microphone, and offer enhanced through the natural way. For larger reinforcements, this may cause problems with feedback and distortion. A hearing aid also simply provides more loudness, no more resolution. Users will view this often as, ""all sounds louder, but I understand nothing more than before.""Once a hearing aid offers no solution anymore, one can switch to a cochlear implant. A Cochlear implant captures the sound and sends it electrically, through the cochlea, to the auditory nerve. In this way, completely deaf patients can perceive sounds again.However, As soon as there are problems not only at the level of the cochlea, but also in the middle ear (the so-called conductive losses), then there are more efficient ways to get sound to the partially functioning cochlea.The most obvious solution is a BAHA, which brings the sound to the cochlea via bone conduction.However, patients who have both problems with the cochlea, as with the middle ear (i.e. patients with mixed losses), none of the above solutions is ideal.To this end, the direct acoustic cochlear implant was developed. A DACI brings the sound directly to the cochlea, and provides the most natural way of sound amplification.",literal,http://dbpedia.org/resource/Category:Implants_(medicine) | http://dbpedia.org/resource/Category:Neuroprosthetics,literal,http://dbpedia.org/class/yago/Artifact100021939 | http://dbpedia.org/class/yago/Corrective103111899 | http://dbpedia.org/class/yago/Device103183080 | http://dbpedia.org/class/yago/Implant103563710 | http://dbpedia.org/class/yago/Instrumentality103575240 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/Prosthesis104013729 | http://dbpedia.org/class/yago/Whole100003553 | http://dbpedia.org/class/yago/WikicatImplants
