instance.type,instance.value,label.type,label.xml:lang,label.value,comment.type,comment.xml:lang,comment.value,abstract.type,abstract.xml:lang,abstract.value,wikicategories.type,wikicategories.value,DBpediaOntology.type,DBpediaOntology.value
uri,http://dbpedia.org/resource/Polyvinylidene_fluoride,literal,en,Polyvinylidene fluoride,literal,en,"Polyvinylidene fluoride or polyvinylidene difluoride (PVDF) is a highly non-reactive thermoplastic fluoropolymer produced by the polymerization of vinylidene difluoride. PVDF is a specialty plastic used in applications requiring the highest purity, as well as resistance to solvents, acids and hydrocarbons. Compared to other fluoropolymers, like polytetrafluoroethylene (Teflon), PVDF has a low density (1.78 g/cm3). PVDF membranes are used in western blots for the immobilization of proteins, due to its non-specific affinity for amino acids.",literal,en,"Polyvinylidene fluoride or polyvinylidene difluoride (PVDF) is a highly non-reactive thermoplastic fluoropolymer produced by the polymerization of vinylidene difluoride. PVDF is a specialty plastic used in applications requiring the highest purity, as well as resistance to solvents, acids and hydrocarbons. Compared to other fluoropolymers, like polytetrafluoroethylene (Teflon), PVDF has a low density (1.78 g/cm3). It is available as piping products, sheet, tubing, films, plate and an insulator for premium wire. It can be injected, molded or welded and is commonly used in the chemical, semiconductor, medical and defense industries, as well as in lithium-ion batteries. It is also available as a crosslinked closed-cell foam, used increasingly in aviation and aerospace applications. It can also be used in repeated contact with food products, as it is FDA-compliant and absolutely non-toxic. As a fine powder grade, it is an ingredient in high-end paints for metals. These PVDF paints have extremely good gloss and color retention. They are in use on many prominent buildings around the world, such as the Petronas Towers in Malaysia and Taipei 101 in Taiwan, as well as on commercial and residential metal roofing. PVDF membranes are used in western blots for the immobilization of proteins, due to its non-specific affinity for amino acids. PVDF is also used as a binder component for the carbon electrode in supercapacitors and for other electrochemical applications.",literal,http://dbpedia.org/resource/Category:Biomaterials,literal,http://dbpedia.org/class/yago/Abstraction100002137|http://dbpedia.org/class/yago/Chemical114806838|http://dbpedia.org/class/yago/Compound114818238|http://dbpedia.org/class/yago/Material114580897|http://dbpedia.org/class/yago/Matter100020827|http://dbpedia.org/class/yago/Part113809207|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/Polymer114994328|http://dbpedia.org/class/yago/Relation100031921|http://dbpedia.org/class/yago/Substance100019613|http://dbpedia.org/class/yago/WikicatFerroelectricMaterials|http://dbpedia.org/class/yago/WikicatPiezoelectricMaterials|http://dbpedia.org/class/yago/WikicatPolymers|http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://umbel.org/umbel/rc/ChemicalSubstanceType|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#ChemicalObject|http://www.w3.org/2002/07/owl#Thing|http://www.wikidata.org/entity/Q11173
uri,http://dbpedia.org/resource/Dynamic_compression_plate,literal,en,Dynamic compression plate,literal,en,"A dynamic compression plate (DCP) is a metallic plate used in orthopedics for internal fixation of bone, typically after fractures. As the name implies, it is designed to exert dynamic pressure between the bone fragments to be transfixed. Dynamic compression is achieved either by attaching a tension device to a plate or by using a special dynamic compression plate. However, compression plating requires a longer surgical incision to allow insertion of the tension device and the possibility of refracture after the plate is removed. A neutralization plate is used to bridge a comminuted fracture; it also transmits bending or torsional forces from the proximal to the distal fragment. Plates used for buttressing prevent collapse by supporting an area of thin cortex or cancellous bone graft.",literal,en,"A dynamic compression plate (DCP) is a metallic plate used in orthopedics for internal fixation of bone, typically after fractures. As the name implies, it is designed to exert dynamic pressure between the bone fragments to be transfixed. Dynamic compression is achieved either by attaching a tension device to a plate or by using a special dynamic compression plate. However, compression plating requires a longer surgical incision to allow insertion of the tension device and the possibility of refracture after the plate is removed. A neutralization plate is used to bridge a comminuted fracture; it also transmits bending or torsional forces from the proximal to the distal fragment. Plates used for buttressing prevent collapse by supporting an area of thin cortex or cancellous bone graft. When plates are used, atrophy of the bone beneath the plate may predispose the bone to fracture. After removal of plates, fractures may occur through the screw holes.",literal,http://dbpedia.org/resource/Category:Orthopedic_implants,literal,http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Corrective103111899|http://dbpedia.org/class/yago/Device103183080|http://dbpedia.org/class/yago/Implant103563710|http://dbpedia.org/class/yago/Instrumentality103575240|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/Prosthesis104013729|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/WikicatImplants
uri,http://dbpedia.org/resource/Optogenetics,literal,en,Optogenetics,literal,en,"Optogenetics (from Greek  optikós, meaning 'seen, visible') most commonly refers to a biological technique that involves the use of light to control neurons that have been genetically modified to express light-sensitive ion channels. As such, optogenetics is a neuromodulation method that uses a combination of techniques from optics and genetics to control the activities of individual neurons in living tissue—even within freely-moving animals. In some usages, optogenetics also refers to optical monitoring of neuronal activity and control of biochemical pathways in non-neuronal cells, although these research activities preceded the use of light-sensitive ion channels in neurons. As optogenetics is used by some authors to refer to only optical control of the activity of genetically defined ne",literal,en,"Optogenetics (from Greek  optikós, meaning 'seen, visible') most commonly refers to a biological technique that involves the use of light to control neurons that have been genetically modified to express light-sensitive ion channels. As such, optogenetics is a neuromodulation method that uses a combination of techniques from optics and genetics to control the activities of individual neurons in living tissue—even within freely-moving animals. In some usages, optogenetics also refers to optical monitoring of neuronal activity and control of biochemical pathways in non-neuronal cells, although these research activities preceded the use of light-sensitive ion channels in neurons. As optogenetics is used by some authors to refer to only optical control of the activity of genetically defined neurons and not these additional research approaches, the term optogenetics is an example of polysemy. Neuronal control is achieved using optogenetic actuators like channelrhodopsin, halorhodopsin, and archaerhodopsin, while optical recording of neuronal activities can be made with the help of optogenetic sensors for calcium (GCaMPs), vesicular release (synapto-pHluorin), neurotransmitters (GluSnFRs), or membrane voltage (Quasars, ASAPs). Control (or recording) of activity is restricted to genetically defined neurons and performed in a spatiotemporal-specific manner by light. In 2010, optogenetics was chosen as the ""Method of the Year"" across all fields of science and engineering by the interdisciplinary research journal Nature Methods. At the same time, optogenetics was highlighted in the article on ""Breakthroughs of the Decade"" in the academic research journal Science.",literal,http://dbpedia.org/resource/Category:Brain–computer_interfacing|http://dbpedia.org/resource/Category:Neuroprosthetics,literal,http://dbpedia.org/class/yago/Ability105616246|http://dbpedia.org/class/yago/Abstraction100002137|http://dbpedia.org/class/yago/Application106570110|http://dbpedia.org/class/yago/Code106355894|http://dbpedia.org/class/yago/CodingSystem106353757|http://dbpedia.org/class/yago/Cognition100023271|http://dbpedia.org/class/yago/Communication100033020|http://dbpedia.org/class/yago/Know-how105616786|http://dbpedia.org/class/yago/Method105660268|http://dbpedia.org/class/yago/Program106568978|http://dbpedia.org/class/yago/PsychologicalFeature100023100|http://dbpedia.org/class/yago/Software106566077|http://dbpedia.org/class/yago/Technique105665146|http://dbpedia.org/class/yago/WikicatBiologicalTechniquesAndTools|http://dbpedia.org/class/yago/WikicatLaserApplications|http://dbpedia.org/class/yago/Writing106359877|http://dbpedia.org/class/yago/WrittenCommunication106349220
uri,http://dbpedia.org/resource/Supersoldier,literal,en,Supersoldier,literal,en,"The supersoldier (or super soldier) is a concept soldier, often fictional, capable of operating beyond normal human limits or abilities.",literal,en,"The supersoldier (or super soldier) is a concept soldier, often fictional, capable of operating beyond normal human limits or abilities.",literal,http://dbpedia.org/resource/Category:Cyborgs_in_fiction,literal,http://dbpedia.org/class/yago/Ability105616246|http://dbpedia.org/class/yago/Abstraction100002137|http://dbpedia.org/class/yago/Cognition100023271|http://dbpedia.org/class/yago/Creativity105624700|http://dbpedia.org/class/yago/FictionalCharacter109587565|http://dbpedia.org/class/yago/ImaginaryBeing109483738|http://dbpedia.org/class/yago/Imagination105625465|http://dbpedia.org/class/yago/PsychologicalFeature100023100|http://dbpedia.org/class/yago/WikicatScienceFictionCharacters|http://dbpedia.org/class/yago/WikicatStockCharacters
uri,http://dbpedia.org/resource/Emotiv_Systems,literal,en,Emotiv Systems,literal,en,"Emotiv Systems is an Australian electronics innovation company developing technologies to evolve human computer interaction incorporating non-conscious cues into the human-computer dialog to emulate human to human interaction. Developing brain–computer interfaces based on electroencephalography (EEG) technology, Emotiv Systems produced the EPOC near headset, a peripheral targeting the gaming market for Windows, OS X and Linux platforms. The EPOC has 16 electrodes and was originally designed to work as a brain-computer interface (BCI) input device.",literal,en,"Emotiv Systems is an Australian electronics innovation company developing technologies to evolve human computer interaction incorporating non-conscious cues into the human-computer dialog to emulate human to human interaction. Developing brain–computer interfaces based on electroencephalography (EEG) technology, Emotiv Systems produced the EPOC near headset, a peripheral targeting the gaming market for Windows, OS X and Linux platforms. The EPOC has 16 electrodes and was originally designed to work as a brain-computer interface (BCI) input device. The company was founded in 2003 by technology entrepreneurs Tan Le, Nam Do, Allan Snyder, and Neil Weste. However, doing a search of business entity name on Emotiv Systems at the business entity registry of the California Secretary of State reveals Emotiv Systems has ceased to exist, and, therefore, it should not be mixed up or confused with the currently active U.S. bioinformatics company Emotiv founded by Tan Le in 2011 in which Nam Do, Allan Snyder, and Neil Weste have no ownerships nor roles.",literal,http://dbpedia.org/resource/Category:Brain–computer_interfacing,literal,http://dbpedia.org/class/yago/Abstraction100002137|http://dbpedia.org/class/yago/Company108058098|http://dbpedia.org/class/yago/ElectronicsCompany108003035|http://dbpedia.org/class/yago/Group100031264|http://dbpedia.org/class/yago/Institution108053576|http://dbpedia.org/class/yago/Organization108008335|http://dbpedia.org/class/yago/SocialGroup107950920|http://dbpedia.org/class/yago/WikicatCompaniesEstablishedIn2003|http://dbpedia.org/class/yago/WikicatElectronicsCompanies|http://dbpedia.org/class/yago/YagoLegalActor|http://dbpedia.org/class/yago/YagoLegalActorGeo|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
uri,http://dbpedia.org/resource/Bereitschaftspotential,literal,en,Bereitschaftspotential,literal,en,"In neurology, the Bereitschaftspotential or BP (from German, ""readiness potential""), also called the pre-motor potential or readiness potential (RP), is a measure of activity in the motor cortex and supplementary motor area of the brain leading up to voluntary muscle movement. The BP is a manifestation of cortical contribution to the pre-motor planning of volitional movement. It was first recorded and reported in 1964 by Hans Helmut Kornhuber and Lüder Deecke at the University of Freiburg in Germany. In 1965 the full publication appeared after many control experiments.",literal,en,"In neurology, the Bereitschaftspotential or BP (from German, ""readiness potential""), also called the pre-motor potential or readiness potential (RP), is a measure of activity in the motor cortex and supplementary motor area of the brain leading up to voluntary muscle movement. The BP is a manifestation of cortical contribution to the pre-motor planning of volitional movement. It was first recorded and reported in 1964 by Hans Helmut Kornhuber and Lüder Deecke at the University of Freiburg in Germany. In 1965 the full publication appeared after many control experiments.",literal,http://dbpedia.org/resource/Category:Brain–computer_interfacing,literal,http://dbpedia.org/class/yago/ElectricPotential111493827|http://dbpedia.org/class/yago/ElectricalPhenomenon111449002|http://dbpedia.org/class/yago/EvokedPotential111494076|http://dbpedia.org/class/yago/NaturalPhenomenon111408559|http://dbpedia.org/class/yago/Phenomenon100034213|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/PhysicalPhenomenon111419404|http://dbpedia.org/class/yago/Process100029677|http://dbpedia.org/class/yago/WikicatEvokedPotentials
uri,http://dbpedia.org/resource/Shadowrun,literal,en,Shadowrun,literal,en,"Shadowrun is a science fantasy tabletop role-playing game set in a near-future fictional universe in which cybernetics, magic and fantasy creatures co-exist. It combines genres of cyberpunk, urban fantasy and crime, with occasional elements of conspiracy, horror and detective fiction. From its inception in 1989, Shadowrun has remained among the most popular role-playing games. It has spawned a vast franchise that includes a series of novels, a collectible card game, two miniature-based tabletop wargames, and multiple video games.",literal,en,"Shadowrun is a science fantasy tabletop role-playing game set in a near-future fictional universe in which cybernetics, magic and fantasy creatures co-exist. It combines genres of cyberpunk, urban fantasy and crime, with occasional elements of conspiracy, horror and detective fiction. From its inception in 1989, Shadowrun has remained among the most popular role-playing games. It has spawned a vast franchise that includes a series of novels, a collectible card game, two miniature-based tabletop wargames, and multiple video games. The title is taken from the game's main premise – that industrial espionage runs rampant in a near-future setting. A shadowrun – a successful data theft or physical break-in at a rival corporation or organization – is one of the main tools employed by both corporate rivals and underworld figures. Deckers (futuristic hackers) who can tap into an immersive, three-dimensional cyberspace are opposed by rival deckers and lethal, potentially brain-destroying artificial intelligences called ""Intrusion Countermeasures"" – ""IC"" for short – who are protected by street fighters and/or mercenaries, often with cyborg implants (called cyberware), magicians, and other exotic figures, on such missions as they seek access, physical or remote, to the power structures of rival groups. Magic has also returned to the world after a series of plagues; dragons who can take human form have returned as well, and are commonly found in high positions of corporate power.",literal,http://dbpedia.org/resource/Category:Cyborgs_in_fiction,literal,http://dbpedia.org/class/yago/Ability105616246|http://dbpedia.org/class/yago/Abstraction100002137|http://dbpedia.org/class/yago/Act100030358|http://dbpedia.org/class/yago/Activity100407535|http://dbpedia.org/class/yago/Cognition100023271|http://dbpedia.org/class/yago/ComputerGame100458890|http://dbpedia.org/class/yago/Contest107456188|http://dbpedia.org/class/yago/Creativity105624700|http://dbpedia.org/class/yago/Diversion100426928|http://dbpedia.org/class/yago/Event100029378|http://dbpedia.org/class/yago/Fantasy105632446|http://dbpedia.org/class/yago/FantasyWorld105633044|http://dbpedia.org/class/yago/Game100430606|http://dbpedia.org/class/yago/Game100456199|http://dbpedia.org/class/yago/Imagination105625465|http://dbpedia.org/class/yago/PsychologicalFeature100023100|http://dbpedia.org/class/yago/SocialEvent107288639|http://dbpedia.org/class/yago/Wikicat1993VideoGames|http://dbpedia.org/class/yago/WikicatFantasyGames|http://dbpedia.org/class/yago/WikicatFantasyWorlds|http://dbpedia.org/class/yago/WikicatSegaCDGames|http://dbpedia.org/class/yago/WikicatSegaGenesisGames|http://dbpedia.org/class/yago/WikicatSuperNESGames|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity|http://dbpedia.org/ontology/Activity|http://dbpedia.org/ontology/Game|http://www.ontologydesignpatterns.org/ont/d0.owl#Activity|http://www.w3.org/2002/07/owl#Thing|http://www.wikidata.org/entity/Q11410|http://www.wikidata.org/entity/Q1914636
uri,http://dbpedia.org/resource/TouchBionics,literal,en,TouchBionics,literal,en,"Touch EMAS (Edinburgh Modular Arm System) was founded by David Gow and was the first spin out company from Britain's National Health Service. Its intellectual property was based on the work of David Gow and his team at the Bioengineering Centre, Princess Margaret Rose Hospital, Edinburgh. It was awarded a SMART award in June 2002 to develop its articulating prosthetic hand which later became the i-Limb Hand. It received start up funding from the Edinburgh based Archangels syndicate in March 2003. It has been described as a world leader in upper limb prosthetic technologies.",literal,en,"Touch EMAS (Edinburgh Modular Arm System) was founded by David Gow and was the first spin out company from Britain's National Health Service. Its intellectual property was based on the work of David Gow and his team at the Bioengineering Centre, Princess Margaret Rose Hospital, Edinburgh. It was awarded a SMART award in June 2002 to develop its articulating prosthetic hand which later became the i-Limb Hand. It received start up funding from the Edinburgh based Archangels syndicate in March 2003. It has been described as a world leader in upper limb prosthetic technologies. In 2005 the company rebranded as TouchBionics. It employs more than 120 people in Scotland, Germany and the USA. It was sold to Össur in 2016 for £25.5 million.",literal,http://dbpedia.org/resource/Category:Prosthetic_manufacturers,literal,http://dbpedia.org/class/yago/Abstraction100002137|http://dbpedia.org/class/yago/Business108061042|http://dbpedia.org/class/yago/Enterprise108056231|http://dbpedia.org/class/yago/Group100031264|http://dbpedia.org/class/yago/Manufacturer108060446|http://dbpedia.org/class/yago/Organization108008335|http://dbpedia.org/class/yago/SocialGroup107950920|http://dbpedia.org/class/yago/WikicatProstheticManufacturers|http://dbpedia.org/class/yago/YagoLegalActor|http://dbpedia.org/class/yago/YagoLegalActorGeo|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
uri,http://dbpedia.org/resource/Open_Bionics,literal,en,Open Bionics,literal,en,"Open Bionics, founded in 2014, is a UK based company developing low-cost bionic hands. It is based inside Future Space, co-located with Bristol Robotics Laboratory. In 2015 Disney and the company announced a partnership to create superhero-themed prosthetics for young amputees. In the same year, the company won a James Dyson Award for innovative engineering 2015 and a  award. In 2016 it won a Bloomberg Business Innovators award.",literal,en,"Open Bionics, founded in 2014, is a UK based company developing low-cost bionic hands. It is based inside Future Space, co-located with Bristol Robotics Laboratory. In 2015 Disney and the company announced a partnership to create superhero-themed prosthetics for young amputees. In the same year, the company won a James Dyson Award for innovative engineering 2015 and a  award. In 2016 it won a Bloomberg Business Innovators award. In January 2019, James Cameron and 20th Century Fox partnered with Open Bionics to give 13-year-old double amputee Tilly Lockey a pair of Alita-inspired bionic Hero Arms for the London premiere of Alita: Battle Angel. Lockey lost both of her hands when she contracted meningococcal septicemia at 15 months of age.",literal,http://dbpedia.org/resource/Category:Prosthetic_manufacturers,literal,http://dbpedia.org/ontology/Agent|http://dbpedia.org/ontology/Company|http://dbpedia.org/ontology/Organisation|http://schema.org/Organization|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson|http://www.w3.org/2002/07/owl#Thing|http://www.wikidata.org/entity/Q24229398|http://www.wikidata.org/entity/Q43229|http://www.wikidata.org/entity/Q4830453
uri,http://dbpedia.org/resource/Physio-Control,literal,en,Physio-Control,literal,en,Physio-Control Corporation was founded in 1955 by Dr. Karl William Edmark as a pioneering company in the field of portable defibrillation. Physio-Control manufactured and distributed of emergency defibrillation and automated CPR medical equipment. The company was most recently acquired in 2016 by Stryker Corporation and is now part of Stryker's Emergency Care division.,literal,en,Physio-Control Corporation was founded in 1955 by Dr. Karl William Edmark as a pioneering company in the field of portable defibrillation. Physio-Control manufactured and distributed of emergency defibrillation and automated CPR medical equipment. The company was most recently acquired in 2016 by Stryker Corporation and is now part of Stryker's Emergency Care division.,literal,http://dbpedia.org/resource/Category:Medical_device_manufacturers,literal,http://dbpedia.org/class/yago/Abstraction100002137|http://dbpedia.org/class/yago/Company108058098|http://dbpedia.org/class/yago/Group100031264|http://dbpedia.org/class/yago/Institution108053576|http://dbpedia.org/class/yago/Organization108008335|http://dbpedia.org/class/yago/SocialGroup107950920|http://dbpedia.org/class/yago/WikicatHealthCareCompaniesOfTheUnitedStates|http://dbpedia.org/class/yago/YagoLegalActor|http://dbpedia.org/class/yago/YagoLegalActorGeo|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity|http://dbpedia.org/ontology/Agent|http://dbpedia.org/ontology/Company|http://dbpedia.org/ontology/Organisation|http://schema.org/Organization|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson|http://www.w3.org/2002/07/owl#Thing|http://www.wikidata.org/entity/Q24229398|http://www.wikidata.org/entity/Q43229|http://www.wikidata.org/entity/Q4830453
uri,http://dbpedia.org/resource/Boston_Scientific,literal,en,Boston Scientific,literal,en,"Boston Scientific Corporation, doing business as Boston Scientific, is a manufacturer of medical devices used in interventional medical specialties, including interventional radiology, interventional cardiology, peripheral interventions, neuromodulation, neurovascular intervention, electrophysiology, cardiac surgery, vascular surgery, endoscopy, oncology, urology and gynecology.",literal,en,"Boston Scientific Corporation, doing business as Boston Scientific, is a manufacturer of medical devices used in interventional medical specialties, including interventional radiology, interventional cardiology, peripheral interventions, neuromodulation, neurovascular intervention, electrophysiology, cardiac surgery, vascular surgery, endoscopy, oncology, urology and gynecology. Boston Scientific is primarily known for the development of the Taxus Stent, a drug-eluting stent which is used to open clogged arteries. With the full acquisition of Cameron Health in June 2012, the company also became notable for offering a minimally invasive implantable cardioverter-defibrillator (ICD) which they call the EMBLEM Subcutaneous Implantable Defibrillator (S-ICD).",literal,http://dbpedia.org/resource/Category:Implants_(medicine),literal,http://dbpedia.org/class/yago/Abstraction100002137|http://dbpedia.org/class/yago/Business108061042|http://dbpedia.org/class/yago/Company108058098|http://dbpedia.org/class/yago/DrugCompany108002578|http://dbpedia.org/class/yago/Enterprise108056231|http://dbpedia.org/class/yago/Group100031264|http://dbpedia.org/class/yago/Institution108053576|http://dbpedia.org/class/yago/Manufacturer108060446|http://dbpedia.org/class/yago/Organization108008335|http://dbpedia.org/class/yago/SocialGroup107950920|http://dbpedia.org/class/yago/WikicatCompaniesBasedInMassachusetts|http://dbpedia.org/class/yago/WikicatCompaniesEstablishedIn1979|http://dbpedia.org/class/yago/WikicatCompaniesListedOnTheNewYorkStockExchange|http://dbpedia.org/class/yago/WikicatCompaniesOfTheUnitedStates|http://dbpedia.org/class/yago/WikicatHealthCareCompaniesOfTheUnitedStates|http://dbpedia.org/class/yago/WikicatManufacturingCompaniesBasedInMassachusetts|http://dbpedia.org/class/yago/WikicatMedicalEquipmentManufacturers|http://dbpedia.org/class/yago/WikicatPharmaceuticalCompanies|http://dbpedia.org/class/yago/YagoLegalActor|http://dbpedia.org/class/yago/YagoLegalActorGeo|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity|http://dbpedia.org/ontology/Agent|http://dbpedia.org/ontology/Company|http://dbpedia.org/ontology/Organisation|http://schema.org/Organization|http://umbel.org/umbel/rc/Business|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson|http://www.w3.org/2002/07/owl#Thing|http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing|http://www.wikidata.org/entity/Q24229398|http://www.wikidata.org/entity/Q43229|http://www.wikidata.org/entity/Q4830453
uri,http://dbpedia.org/resource/Qardio,literal,en,Qardio,literal,en,"Qardio, Inc. is an American technology company that specializes in heart health monitoring products. It was founded by Marco Peluso and Rosario Iannella in early 2012. Qardio's first product, QardioArm, is a wireless blood pressure monitor that connects with Apples's Health app; it received FDA 510K clearance in June 2014. At CES 2015, Qardio announced two new products, QardioBase – smart scale and body analyzer and QardioMD – a medical dashboard for doctors. QardioBase became available for sale in November 2015. QardioCore ambulatory ECG/EKG monitor received CE marking in August 2017.",literal,en,"Qardio, Inc. is an American technology company that specializes in heart health monitoring products. It was founded by Marco Peluso and Rosario Iannella in early 2012. Qardio's first product, QardioArm, is a wireless blood pressure monitor that connects with Apples's Health app; it received FDA 510K clearance in June 2014. At CES 2015, Qardio announced two new products, QardioBase – smart scale and body analyzer and QardioMD – a medical dashboard for doctors. QardioBase became available for sale in November 2015. Qardio launched the second generation of its smart scale, Qardio Base 2, in September 2017. QardioCore ambulatory ECG/EKG monitor received CE marking in August 2017. Qardio was selected as ""Small Business of the Year"" at the 2018 Entrepreneur Awards by Consumer Tech Association.",literal,http://dbpedia.org/resource/Category:Medical_device_manufacturers,literal,http://dbpedia.org/ontology/Agent|http://dbpedia.org/ontology/Company|http://dbpedia.org/ontology/Organisation|http://schema.org/Organization|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson|http://www.w3.org/2002/07/owl#Thing|http://www.wikidata.org/entity/Q24229398|http://www.wikidata.org/entity/Q43229|http://www.wikidata.org/entity/Q4830453
uri,http://dbpedia.org/resource/IEC_60601,literal,en,IEC 60601,literal,en,"IEC 60601 is a series of technical standards for the safety and essential performance of medical electrical equipment, published by the International Electrotechnical Commission. First published in 1977 and regularly updated and restructured, as of 2011 it consists of a general standard, about 10 collateral standards, and about 80 particular standards.",literal,en,"IEC 60601 is a series of technical standards for the safety and essential performance of medical electrical equipment, published by the International Electrotechnical Commission. First published in 1977 and regularly updated and restructured, as of 2011 it consists of a general standard, about 10 collateral standards, and about 80 particular standards.",literal,http://dbpedia.org/resource/Category:Regulation_of_medical_devices,literal,http://dbpedia.org/class/yago/Abstraction100002137|http://dbpedia.org/class/yago/Measure100033615|http://dbpedia.org/class/yago/Standard107260623|http://dbpedia.org/class/yago/SystemOfMeasurement113577171|http://dbpedia.org/class/yago/WikicatIECStandards
uri,http://dbpedia.org/resource/Implant_(medicine),literal,en,Implant (medicine),literal,en,"An implant is a medical device manufactured to replace a missing biological structure, support a damaged biological structure, or enhance an existing biological structure. Medical implants are man-made devices, in contrast to a transplant, which is a transplanted biomedical tissue. The surface of implants that contact the body might be made of a biomedical material such as titanium, silicone, or apatite depending on what is the most functional. In some cases implants contain electronics e.g. artificial pacemaker and cochlear implants. Some implants are bioactive, such as subcutaneous drug delivery devices in the form of implantable pills or drug-eluting stents.",literal,en,"An implant is a medical device manufactured to replace a missing biological structure, support a damaged biological structure, or enhance an existing biological structure. Medical implants are man-made devices, in contrast to a transplant, which is a transplanted biomedical tissue. The surface of implants that contact the body might be made of a biomedical material such as titanium, silicone, or apatite depending on what is the most functional. In some cases implants contain electronics e.g. artificial pacemaker and cochlear implants. Some implants are bioactive, such as subcutaneous drug delivery devices in the form of implantable pills or drug-eluting stents.",literal,http://dbpedia.org/resource/Category:Implants_(medicine),literal,http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Corrective103111899|http://dbpedia.org/class/yago/Device103183080|http://dbpedia.org/class/yago/Implant103563710|http://dbpedia.org/class/yago/Instrumentality103575240|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/Prosthesis104013729|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/WikicatImplants
uri,http://dbpedia.org/resource/Sinus_implant,literal,en,Sinus implant,literal,en,A Sinus implant is a medical device that is inserted into the sinus cavity. Implants can be in conjunction with sinus surgery to treat chronic sinusitis and also in sinus augmentation to increase bone structure for placement of dental implants.,literal,en,A Sinus implant is a medical device that is inserted into the sinus cavity. Implants can be in conjunction with sinus surgery to treat chronic sinusitis and also in sinus augmentation to increase bone structure for placement of dental implants.,literal,http://dbpedia.org/resource/Category:Implants_(medicine),literal,http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Corrective103111899|http://dbpedia.org/class/yago/Device103183080|http://dbpedia.org/class/yago/Implant103563710|http://dbpedia.org/class/yago/Instrumentality103575240|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/Prosthesis104013729|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/WikicatImplants|http://dbpedia.org/class/yago/WikicatMedicalDevices
